created_date,product,city,repeat_status,repeat_count
2020-05-27,SMB_Loan,Bandung,New,35
2020-05-28,SMB_Loan,Bandung,New,43
2020-05-29,SMB_Loan,Bandung,New,33
2020-05-30,SMB_Loan,Bandung,New,24
2020-05-31,SMB_Loan,Bandung,New,21
2020-06-01,SMB_Loan,Bandung,New,46
2020-06-02,SMB_Loan,Bandung,New,47
2020-06-03,SMB_Loan,Bandung,New,39
2020-06-04,SMB_Loan,Bandung,New,46
2020-06-05,SMB_Loan,Bandung,New,37
2020-06-06,SMB_Loan,Bandung,New,27
2020-06-07,SMB_Loan,Bandung,New,25
2020-06-08,SMB_Loan,Bandung,New,47
2020-06-09,SMB_Loan,Bandung,New,39
2020-06-10,SMB_Loan,Bandung,New,369
2020-06-11,SMB_Loan,Bandung,New,44
2020-06-12,SMB_Loan,Bandung,New,48
2020-06-13,SMB_Loan,Bandung,New,24
2020-06-14,SMB_Loan,Bandung,New,22
2020-06-15,SMB_Loan,Bandung,New,32
2020-06-16,SMB_Loan,Bandung,New,41
2020-06-17,SMB_Loan,Bandung,New,43
2020-06-18,SMB_Loan,Bandung,New,31
2020-06-19,SMB_Loan,Bandung,New,40
2020-06-20,SMB_Loan,Bandung,New,26
2020-06-21,SMB_Loan,Bandung,New,20
2020-06-22,SMB_Loan,Bandung,New,37
2020-06-23,SMB_Loan,Bandung,New,31
2020-06-24,SMB_Loan,Bandung,New,40
2020-06-25,SMB_Loan,Bandung,New,38
2020-06-26,SMB_Loan,Bandung,New,44
2020-06-27,SMB_Loan,Bandung,New,23
2020-06-28,SMB_Loan,Bandung,New,25
2020-06-29,SMB_Loan,Bandung,New,44
2020-06-30,SMB_Loan,Bandung,New,53
2020-07-01,SMB_Loan,Bandung,New,43
2020-07-02,SMB_Loan,Bandung,New,36
2020-07-03,SMB_Loan,Bandung,New,35
2020-07-04,SMB_Loan,Bandung,New,24
2020-07-05,SMB_Loan,Bandung,New,25
2020-07-06,SMB_Loan,Bandung,New,41
2020-07-07,SMB_Loan,Bandung,New,37
2020-07-08,SMB_Loan,Bandung,New,48
2020-07-09,SMB_Loan,Bandung,New,40
2020-07-10,SMB_Loan,Bandung,New,34
2020-07-11,SMB_Loan,Bandung,New,27
2020-07-12,SMB_Loan,Bandung,New,28
2020-07-13,SMB_Loan,Bandung,New,46
2020-07-14,SMB_Loan,Bandung,New,34
2020-07-15,SMB_Loan,Bandung,New,49
2020-07-16,SMB_Loan,Bandung,New,37
2020-07-17,SMB_Loan,Bandung,New,34
2020-07-18,SMB_Loan,Bandung,New,23
2020-07-19,SMB_Loan,Bandung,New,22
2020-07-20,SMB_Loan,Bandung,New,35
2020-07-21,SMB_Loan,Bandung,New,37
2020-07-22,SMB_Loan,Bandung,New,40
2020-07-23,SMB_Loan,Bandung,New,36
2020-07-24,SMB_Loan,Bandung,New,39
2020-07-25,SMB_Loan,Bandung,New,21
2020-07-26,SMB_Loan,Bandung,New,693
2020-07-27,SMB_Loan,Bandung,New,31
2020-07-28,SMB_Loan,Bandung,New,40
2020-07-29,SMB_Loan,Bandung,New,38
2020-07-30,SMB_Loan,Bandung,New,39
2020-07-31,SMB_Loan,Bandung,New,35
2020-08-01,SMB_Loan,Bandung,New,22
2020-08-02,SMB_Loan,Bandung,New,20
2020-08-03,SMB_Loan,Bandung,New,34
2020-08-04,SMB_Loan,Bandung,New,44
2020-08-05,SMB_Loan,Bandung,New,38
2020-08-06,SMB_Loan,Bandung,New,40
2020-08-07,SMB_Loan,Bandung,New,28
2020-08-08,SMB_Loan,Bandung,New,20
2020-08-09,SMB_Loan,Bandung,New,20
2020-08-10,SMB_Loan,Bandung,New,29
2020-08-11,SMB_Loan,Bandung,New,35
2020-08-12,SMB_Loan,Bandung,New,33
2020-08-13,SMB_Loan,Bandung,New,33
2020-08-14,SMB_Loan,Bandung,New,33
2020-08-15,SMB_Loan,Bandung,New,20
2020-08-16,SMB_Loan,Bandung,New,21
2020-08-17,SMB_Loan,Bandung,New,36
2020-08-18,SMB_Loan,Bandung,New,726
2020-08-19,SMB_Loan,Bandung,New,32
2020-08-20,SMB_Loan,Bandung,New,36
2020-08-21,SMB_Loan,Bandung,New,29
2020-08-22,SMB_Loan,Bandung,New,22
2020-08-23,SMB_Loan,Bandung,New,23
2020-08-24,SMB_Loan,Bandung,New,28
2020-08-25,SMB_Loan,Bandung,New,31
2020-08-26,SMB_Loan,Bandung,New,34
2020-08-27,SMB_Loan,Bandung,New,38
2020-08-28,SMB_Loan,Bandung,New,462
2020-08-29,SMB_Loan,Bandung,New,20
2020-08-30,SMB_Loan,Bandung,New,20
2020-08-31,SMB_Loan,Bandung,New,32
2020-09-01,SMB_Loan,Bandung,New,32
2020-09-02,SMB_Loan,Bandung,New,32
2020-09-03,SMB_Loan,Bandung,New,30
2020-09-04,SMB_Loan,Bandung,New,29
2020-09-05,SMB_Loan,Bandung,New,20
2020-09-06,SMB_Loan,Bandung,New,21
2020-09-07,SMB_Loan,Bandung,New,256
2020-09-08,SMB_Loan,Bandung,New,31
2020-09-09,SMB_Loan,Bandung,New,38
2020-09-10,SMB_Loan,Bandung,New,24
2020-09-11,SMB_Loan,Bandung,New,28
2020-09-12,SMB_Loan,Bandung,New,20
2020-09-13,SMB_Loan,Bandung,New,20
2020-09-14,SMB_Loan,Bandung,New,31
2020-09-15,SMB_Loan,Bandung,New,33
2020-09-16,SMB_Loan,Bandung,New,32
2020-09-17,SMB_Loan,Bandung,New,26
2020-09-18,SMB_Loan,Bandung,New,32
2020-09-19,SMB_Loan,Bandung,New,20
2020-09-20,SMB_Loan,Bandung,New,20
2020-09-21,SMB_Loan,Bandung,New,30
2020-09-22,SMB_Loan,Bandung,New,22
2020-09-23,SMB_Loan,Bandung,New,29
2020-09-24,SMB_Loan,Bandung,New,22
2020-09-25,SMB_Loan,Bandung,New,28
2020-09-26,SMB_Loan,Bandung,New,20
2020-09-27,SMB_Loan,Bandung,New,20
2020-09-28,SMB_Loan,Bandung,New,27
2020-09-29,SMB_Loan,Bandung,New,27
2020-09-30,SMB_Loan,Bandung,New,38
2020-10-01,SMB_Loan,Bandung,New,29
2020-10-02,SMB_Loan,Bandung,New,31
2020-10-03,SMB_Loan,Bandung,New,20
2020-10-04,SMB_Loan,Bandung,New,20
2020-10-05,SMB_Loan,Bandung,New,28
2020-10-06,SMB_Loan,Bandung,New,28
2020-10-07,SMB_Loan,Bandung,New,28
2020-10-08,SMB_Loan,Bandung,New,29
2020-10-09,SMB_Loan,Bandung,New,26
2020-10-10,SMB_Loan,Bandung,New,20
2020-10-11,SMB_Loan,Bandung,New,20
2020-10-12,SMB_Loan,Bandung,New,29
2020-10-13,SMB_Loan,Bandung,New,28
2020-10-14,SMB_Loan,Bandung,New,37
2020-10-15,SMB_Loan,Bandung,New,33
2020-10-16,SMB_Loan,Bandung,New,27
2020-10-17,SMB_Loan,Bandung,New,20
2020-10-18,SMB_Loan,Bandung,New,20
2020-10-19,SMB_Loan,Bandung,New,26
2020-10-20,SMB_Loan,Bandung,New,32
2020-10-21,SMB_Loan,Bandung,New,37
2020-10-22,SMB_Loan,Bandung,New,28
2020-10-23,SMB_Loan,Bandung,New,28
2020-10-24,SMB_Loan,Bandung,New,20
2020-10-25,SMB_Loan,Bandung,New,20
2020-10-26,SMB_Loan,Bandung,New,27
2020-10-27,SMB_Loan,Bandung,New,27
2020-10-28,SMB_Loan,Bandung,New,729
2020-10-29,SMB_Loan,Bandung,New,26
2020-10-30,SMB_Loan,Bandung,New,36
2020-10-31,SMB_Loan,Bandung,New,20
2020-11-01,SMB_Loan,Bandung,New,20
2020-11-02,SMB_Loan,Bandung,New,33
2020-11-03,SMB_Loan,Bandung,New,40
2020-11-04,SMB_Loan,Bandung,New,34
2020-11-05,SMB_Loan,Bandung,New,35
2020-11-06,SMB_Loan,Bandung,New,39
2020-11-07,SMB_Loan,Bandung,New,22
2020-11-08,SMB_Loan,Bandung,New,20
2020-11-09,SMB_Loan,Bandung,New,27
2020-11-10,SMB_Loan,Bandung,New,36
2020-11-11,SMB_Loan,Bandung,New,32
2020-11-12,SMB_Loan,Bandung,New,35
2020-11-13,SMB_Loan,Bandung,New,35
2020-11-14,SMB_Loan,Bandung,New,25
2020-11-15,SMB_Loan,Bandung,New,20
2020-11-16,SMB_Loan,Bandung,New,34
2020-11-17,SMB_Loan,Bandung,New,31
2020-11-18,SMB_Loan,Bandung,New,37
2020-11-19,SMB_Loan,Bandung,New,31
2020-11-20,SMB_Loan,Bandung,New,37
2020-11-21,SMB_Loan,Bandung,New,20
2020-11-22,SMB_Loan,Bandung,New,21
2020-11-23,SMB_Loan,Bandung,New,40
2020-11-24,SMB_Loan,Bandung,New,38
2020-11-25,SMB_Loan,Bandung,New,42
2020-11-26,SMB_Loan,Bandung,New,35
2020-11-27,SMB_Loan,Bandung,New,40
2020-11-28,SMB_Loan,Bandung,New,20
2020-11-29,SMB_Loan,Bandung,New,639
2020-11-30,SMB_Loan,Bandung,New,35
2020-12-01,SMB_Loan,Bandung,New,34
2020-12-02,SMB_Loan,Bandung,New,41
2020-12-03,SMB_Loan,Bandung,New,47
2020-12-04,SMB_Loan,Bandung,New,38
2020-12-05,SMB_Loan,Bandung,New,23
2020-12-06,SMB_Loan,Bandung,New,20
2020-12-07,SMB_Loan,Bandung,New,52
2020-12-08,SMB_Loan,Bandung,New,35
2020-12-09,SMB_Loan,Bandung,New,43
2020-12-10,SMB_Loan,Bandung,New,42
2020-12-11,SMB_Loan,Bandung,New,39
2020-12-12,SMB_Loan,Bandung,New,25
2020-12-13,SMB_Loan,Bandung,New,27
2020-12-14,SMB_Loan,Bandung,New,32
2020-12-15,SMB_Loan,Bandung,New,51
2020-12-16,SMB_Loan,Bandung,New,39
2020-12-17,SMB_Loan,Bandung,New,40
2020-12-18,SMB_Loan,Bandung,New,37
2020-12-19,SMB_Loan,Bandung,New,21
2020-12-20,SMB_Loan,Bandung,New,29
2020-12-21,SMB_Loan,Bandung,New,41
2020-12-22,SMB_Loan,Bandung,New,49
2020-12-23,SMB_Loan,Bandung,New,49
2020-12-24,SMB_Loan,Bandung,New,51
2020-12-25,SMB_Loan,Bandung,New,35
2020-12-26,SMB_Loan,Bandung,New,24
2020-12-27,SMB_Loan,Bandung,New,27
2020-12-28,SMB_Loan,Bandung,New,49
2020-12-29,SMB_Loan,Bandung,New,40
2020-12-30,SMB_Loan,Bandung,New,528
2020-12-31,SMB_Loan,Bandung,New,48
2021-01-01,SMB_Loan,Bandung,New,43
2021-01-02,SMB_Loan,Bandung,New,24
2021-01-03,SMB_Loan,Bandung,New,22
2021-01-04,SMB_Loan,Bandung,New,39
2021-01-05,SMB_Loan,Bandung,New,49
2021-01-06,SMB_Loan,Bandung,New,53
2021-01-07,SMB_Loan,Bandung,New,51
2021-01-08,SMB_Loan,Bandung,New,39
2021-01-09,SMB_Loan,Bandung,New,30
2021-01-10,SMB_Loan,Bandung,New,31
2021-01-11,SMB_Loan,Bandung,New,47
2021-01-12,SMB_Loan,Bandung,New,48
2021-01-13,SMB_Loan,Bandung,New,51
2021-01-14,SMB_Loan,Bandung,New,38
2021-01-15,SMB_Loan,Bandung,New,35
2021-01-16,SMB_Loan,Bandung,New,27
2021-01-17,SMB_Loan,Bandung,New,27
2021-01-18,SMB_Loan,Bandung,New,29
2021-01-19,SMB_Loan,Bandung,New,49
2021-01-20,SMB_Loan,Bandung,New,54
2021-01-21,SMB_Loan,Bandung,New,54
2021-01-22,SMB_Loan,Bandung,New,512
2021-01-23,SMB_Loan,Bandung,New,25
2021-01-24,SMB_Loan,Bandung,New,31
2021-01-25,SMB_Loan,Bandung,New,53
2021-01-26,SMB_Loan,Bandung,New,49
2021-01-27,SMB_Loan,Bandung,New,53
2021-01-28,SMB_Loan,Bandung,New,51
2021-01-29,SMB_Loan,Bandung,New,57
2021-01-30,SMB_Loan,Bandung,New,20
2021-01-31,SMB_Loan,Bandung,New,30
2021-02-01,SMB_Loan,Bandung,New,45
2021-02-02,SMB_Loan,Bandung,New,49
2021-02-03,SMB_Loan,Bandung,New,53
2021-02-04,SMB_Loan,Bandung,New,48
2021-02-05,SMB_Loan,Bandung,New,47
2021-02-06,SMB_Loan,Bandung,New,27
2021-02-07,SMB_Loan,Bandung,New,30
2021-02-08,SMB_Loan,Bandung,New,49
2021-02-09,SMB_Loan,Bandung,New,43
2021-02-10,SMB_Loan,Bandung,New,52
2021-02-11,SMB_Loan,Bandung,New,52
2021-02-12,SMB_Loan,Bandung,New,47
2021-02-13,SMB_Loan,Bandung,New,31
2021-02-14,SMB_Loan,Bandung,New,27
2021-02-15,SMB_Loan,Bandung,New,41
2021-02-16,SMB_Loan,Bandung,New,49
2021-02-17,SMB_Loan,Bandung,New,49
2021-02-18,SMB_Loan,Bandung,New,39
2021-02-19,SMB_Loan,Bandung,New,49
2021-02-20,SMB_Loan,Bandung,New,34
2021-02-21,SMB_Loan,Bandung,New,28
2021-02-22,SMB_Loan,Bandung,New,43
2021-02-23,SMB_Loan,Bandung,New,36
2021-02-24,SMB_Loan,Bandung,New,51
2021-02-25,SMB_Loan,Bandung,New,53
2021-02-26,SMB_Loan,Bandung,New,44
2021-02-27,SMB_Loan,Bandung,New,27
2021-02-28,SMB_Loan,Bandung,New,22
2021-03-01,SMB_Loan,Bandung,New,48
2021-03-02,SMB_Loan,Bandung,New,42
2021-03-03,SMB_Loan,Bandung,New,52
2021-03-04,SMB_Loan,Bandung,New,48
2021-03-05,SMB_Loan,Bandung,New,44
2021-03-06,SMB_Loan,Bandung,New,31
2021-03-07,SMB_Loan,Bandung,New,24
2021-03-08,SMB_Loan,Bandung,New,56
2021-03-09,SMB_Loan,Bandung,New,51
2021-03-10,SMB_Loan,Bandung,New,48
2021-03-11,SMB_Loan,Bandung,New,44
2021-03-12,SMB_Loan,Bandung,New,50
2021-03-13,SMB_Loan,Bandung,New,26
2021-03-14,SMB_Loan,Bandung,New,32
2021-03-15,SMB_Loan,Bandung,New,54
2021-03-16,SMB_Loan,Bandung,New,43
2021-03-17,SMB_Loan,Bandung,New,51
2021-03-18,SMB_Loan,Bandung,New,39
2021-03-19,SMB_Loan,Bandung,New,51
2021-03-20,SMB_Loan,Bandung,New,29
2021-03-21,SMB_Loan,Bandung,New,27
2021-03-22,SMB_Loan,Bandung,New,36
2021-03-23,SMB_Loan,Bandung,New,52
2021-03-24,SMB_Loan,Bandung,New,49
2021-03-25,SMB_Loan,Bandung,New,41
2021-03-26,SMB_Loan,Bandung,New,47
2021-03-27,SMB_Loan,Bandung,New,32
2021-03-28,SMB_Loan,Bandung,New,33
2021-03-29,SMB_Loan,Bandung,New,45
2021-03-30,SMB_Loan,Bandung,New,41
2021-03-31,SMB_Loan,Bandung,New,55
2021-04-01,SMB_Loan,Bandung,New,40
2021-04-02,SMB_Loan,Bandung,New,40
2021-04-03,SMB_Loan,Bandung,New,30
2021-04-04,SMB_Loan,Bandung,New,32
2021-04-05,SMB_Loan,Bandung,New,50
2021-04-06,SMB_Loan,Bandung,New,47
2021-04-07,SMB_Loan,Bandung,New,53
2021-04-08,SMB_Loan,Bandung,New,54
2021-04-09,SMB_Loan,Bandung,New,48
2021-04-10,SMB_Loan,Bandung,New,21
2021-04-11,SMB_Loan,Bandung,New,26
2021-04-12,SMB_Loan,Bandung,New,52
2021-04-13,SMB_Loan,Bandung,New,45
2021-04-14,SMB_Loan,Bandung,New,55
2021-04-15,SMB_Loan,Bandung,New,50
2021-04-16,SMB_Loan,Bandung,New,48
2021-04-17,SMB_Loan,Bandung,New,32
2021-04-18,SMB_Loan,Bandung,New,27
2021-04-19,SMB_Loan,Bandung,New,51
2021-04-20,SMB_Loan,Bandung,New,48
2021-04-21,SMB_Loan,Bandung,New,52
2021-04-22,SMB_Loan,Bandung,New,54
2021-04-23,SMB_Loan,Bandung,New,42
2021-04-24,SMB_Loan,Bandung,New,29
2021-04-25,SMB_Loan,Bandung,New,25
2021-04-26,SMB_Loan,Bandung,New,45
2021-04-27,SMB_Loan,Bandung,New,47
2021-04-28,SMB_Loan,Bandung,New,293
2021-04-29,SMB_Loan,Bandung,New,54
2021-04-30,SMB_Loan,Bandung,New,47
2021-05-01,SMB_Loan,Bandung,New,37
2021-05-02,SMB_Loan,Bandung,New,29
2021-05-03,SMB_Loan,Bandung,New,45
2021-05-04,SMB_Loan,Bandung,New,55
2021-05-05,SMB_Loan,Bandung,New,53
2021-05-06,SMB_Loan,Bandung,New,55
2021-05-07,SMB_Loan,Bandung,New,45
2021-05-08,SMB_Loan,Bandung,New,27
2021-05-09,SMB_Loan,Bandung,New,30
2021-05-10,SMB_Loan,Bandung,New,47
2021-05-11,SMB_Loan,Bandung,New,57
2021-05-12,SMB_Loan,Bandung,New,44
2021-05-13,SMB_Loan,Bandung,New,55
2021-05-14,SMB_Loan,Bandung,New,59
2021-05-15,SMB_Loan,Bandung,New,32
2021-05-16,SMB_Loan,Bandung,New,32
2021-05-17,SMB_Loan,Bandung,New,49
2021-05-18,SMB_Loan,Bandung,New,44
2021-05-19,SMB_Loan,Bandung,New,38
2021-05-20,SMB_Loan,Bandung,New,53
2021-05-21,SMB_Loan,Bandung,New,47
2021-05-22,SMB_Loan,Bandung,New,24
2021-05-23,SMB_Loan,Bandung,New,35
2021-05-24,SMB_Loan,Bandung,New,46
2021-05-25,SMB_Loan,Bandung,New,52
2021-05-26,SMB_Loan,Bandung,New,52
2021-05-27,SMB_Loan,Bandung,New,54
2021-05-28,SMB_Loan,Bandung,New,51
2021-05-29,SMB_Loan,Bandung,New,26
2021-05-30,SMB_Loan,Bandung,New,24
2021-05-31,SMB_Loan,Bandung,New,49
2021-06-01,SMB_Loan,Bandung,New,49
2021-06-02,SMB_Loan,Bandung,New,56
2021-06-03,SMB_Loan,Bandung,New,46
2021-06-04,SMB_Loan,Bandung,New,50
2021-06-05,SMB_Loan,Bandung,New,32
2021-06-06,SMB_Loan,Bandung,New,24
2021-06-07,SMB_Loan,Bandung,New,51
2021-06-08,SMB_Loan,Bandung,New,52
2021-06-09,SMB_Loan,Bandung,New,48
2021-06-10,SMB_Loan,Bandung,New,40
2021-06-11,SMB_Loan,Bandung,New,34
2021-06-12,SMB_Loan,Bandung,New,28
2021-06-13,SMB_Loan,Bandung,New,30
2021-06-14,SMB_Loan,Bandung,New,51
2021-06-15,SMB_Loan,Bandung,New,47
2021-06-16,SMB_Loan,Bandung,New,58
2021-06-17,SMB_Loan,Bandung,New,56
2021-06-18,SMB_Loan,Bandung,New,45
2021-06-19,SMB_Loan,Bandung,New,28
2021-06-20,SMB_Loan,Bandung,New,28
2021-06-21,SMB_Loan,Bandung,New,49
2021-06-22,SMB_Loan,Bandung,New,53
2021-06-23,SMB_Loan,Bandung,New,60
2021-06-24,SMB_Loan,Bandung,New,43
2021-06-25,SMB_Loan,Bandung,New,45
2021-06-26,SMB_Loan,Bandung,New,29
2021-06-27,SMB_Loan,Bandung,New,26
2021-06-28,SMB_Loan,Bandung,New,45
2021-06-29,SMB_Loan,Bandung,New,61
2021-06-30,SMB_Loan,Bandung,New,57
2021-07-01,SMB_Loan,Bandung,New,51
2021-07-02,SMB_Loan,Bandung,New,46
2021-07-03,SMB_Loan,Bandung,New,25
2021-07-04,SMB_Loan,Bandung,New,31
2021-07-05,SMB_Loan,Bandung,New,52
2021-07-06,SMB_Loan,Bandung,New,44
2021-07-07,SMB_Loan,Bandung,New,52
2021-07-08,SMB_Loan,Bandung,New,39
2021-07-09,SMB_Loan,Bandung,New,50
2021-07-10,SMB_Loan,Bandung,New,24
2021-07-11,SMB_Loan,Bandung,New,31
2021-07-12,SMB_Loan,Bandung,New,51
2021-07-13,SMB_Loan,Bandung,New,58
2021-07-14,SMB_Loan,Bandung,New,53
2021-07-15,SMB_Loan,Bandung,New,57
2021-07-16,SMB_Loan,Bandung,New,40
2021-07-17,SMB_Loan,Bandung,New,23
2021-07-18,SMB_Loan,Bandung,New,27
2021-07-19,SMB_Loan,Bandung,New,37
2021-07-20,SMB_Loan,Bandung,New,61
2021-07-21,SMB_Loan,Bandung,New,54
2021-07-22,SMB_Loan,Bandung,New,41
2021-07-23,SMB_Loan,Bandung,New,38
2021-07-24,SMB_Loan,Bandung,New,26
2021-07-25,SMB_Loan,Bandung,New,26
2021-07-26,SMB_Loan,Bandung,New,35
2021-07-27,SMB_Loan,Bandung,New,46
2021-07-28,SMB_Loan,Bandung,New,46
2021-07-29,SMB_Loan,Bandung,New,54
2021-07-30,SMB_Loan,Bandung,New,44
2021-07-31,SMB_Loan,Bandung,New,28
2021-08-01,SMB_Loan,Bandung,New,27
2021-08-02,SMB_Loan,Bandung,New,45
2021-08-03,SMB_Loan,Bandung,New,40
2021-08-04,SMB_Loan,Bandung,New,38
2021-08-05,SMB_Loan,Bandung,New,44
2021-08-06,SMB_Loan,Bandung,New,38
2021-08-07,SMB_Loan,Bandung,New,21
2021-08-08,SMB_Loan,Bandung,New,25
2021-08-09,SMB_Loan,Bandung,New,35
2021-08-10,SMB_Loan,Bandung,New,49
2021-08-11,SMB_Loan,Bandung,New,39
2021-08-12,SMB_Loan,Bandung,New,28
2021-08-13,SMB_Loan,Bandung,New,44
2021-08-14,SMB_Loan,Bandung,New,28
2021-08-15,SMB_Loan,Bandung,New,23
2021-08-16,SMB_Loan,Bandung,New,39
2021-08-17,SMB_Loan,Bandung,New,38
2021-08-18,SMB_Loan,Bandung,New,50
2021-08-19,SMB_Loan,Bandung,New,39
2021-08-20,SMB_Loan,Bandung,New,32
2021-08-21,SMB_Loan,Bandung,New,21
2021-08-22,SMB_Loan,Bandung,New,25
2021-08-23,SMB_Loan,Bandung,New,43
2021-08-24,SMB_Loan,Bandung,New,600
2021-08-25,SMB_Loan,Bandung,New,37
2021-08-26,SMB_Loan,Bandung,New,40
2021-08-27,SMB_Loan,Bandung,New,30
2021-08-28,SMB_Loan,Bandung,New,21
2021-08-29,SMB_Loan,Bandung,New,20
2021-08-30,SMB_Loan,Bandung,New,47
2021-08-31,SMB_Loan,Bandung,New,35
2021-09-01,SMB_Loan,Bandung,New,41
2021-09-02,SMB_Loan,Bandung,New,43
2021-09-03,SMB_Loan,Bandung,New,39
2021-09-04,SMB_Loan,Bandung,New,20
2021-09-05,SMB_Loan,Bandung,New,27
2021-09-06,SMB_Loan,Bandung,New,33
2021-09-07,SMB_Loan,Bandung,New,36
2021-09-08,SMB_Loan,Bandung,New,45
2021-09-09,SMB_Loan,Bandung,New,38
2021-09-10,SMB_Loan,Bandung,New,34
2021-09-11,SMB_Loan,Bandung,New,21
2021-09-12,SMB_Loan,Bandung,New,20
2021-09-13,SMB_Loan,Bandung,New,27
2021-09-14,SMB_Loan,Bandung,New,38
2021-09-15,SMB_Loan,Bandung,New,35
2021-09-16,SMB_Loan,Bandung,New,31
2021-09-17,SMB_Loan,Bandung,New,35
2021-09-18,SMB_Loan,Bandung,New,20
2021-09-19,SMB_Loan,Bandung,New,20
2021-09-20,SMB_Loan,Bandung,New,31
2021-09-21,SMB_Loan,Bandung,New,39
2021-09-22,SMB_Loan,Bandung,New,34
2021-09-23,SMB_Loan,Bandung,New,39
2021-09-24,SMB_Loan,Bandung,New,31
2021-09-25,SMB_Loan,Bandung,New,20
2021-09-26,SMB_Loan,Bandung,New,20
2021-09-27,SMB_Loan,Bandung,New,38
2021-09-28,SMB_Loan,Bandung,New,31
2021-09-29,SMB_Loan,Bandung,New,31
2021-09-30,SMB_Loan,Bandung,New,31
2021-10-01,SMB_Loan,Bandung,New,40
2021-10-02,SMB_Loan,Bandung,New,20
2021-10-03,SMB_Loan,Bandung,New,23
2021-10-04,SMB_Loan,Bandung,New,33
2021-10-05,SMB_Loan,Bandung,New,33
2021-10-06,SMB_Loan,Bandung,New,39
2021-10-07,SMB_Loan,Bandung,New,34
2021-10-08,SMB_Loan,Bandung,New,38
2021-10-09,SMB_Loan,Bandung,New,20
2021-10-10,SMB_Loan,Bandung,New,21
2021-10-11,SMB_Loan,Bandung,New,30
2021-10-12,SMB_Loan,Bandung,New,29
2021-10-13,SMB_Loan,Bandung,New,34
2021-10-14,SMB_Loan,Bandung,New,34
2021-10-15,SMB_Loan,Bandung,New,32
2021-10-16,SMB_Loan,Bandung,New,20
2021-10-17,SMB_Loan,Bandung,New,20
2021-10-18,SMB_Loan,Bandung,New,34
2021-10-19,SMB_Loan,Bandung,New,43
2021-10-20,SMB_Loan,Bandung,New,39
2021-10-21,SMB_Loan,Bandung,New,28
2021-10-22,SMB_Loan,Bandung,New,32
2021-10-23,SMB_Loan,Bandung,New,22
2021-10-24,SMB_Loan,Bandung,New,20
2021-10-25,SMB_Loan,Bandung,New,33
2021-10-26,SMB_Loan,Bandung,New,32
2021-10-27,SMB_Loan,Bandung,New,38
2021-10-28,SMB_Loan,Bandung,New,45
2021-10-29,SMB_Loan,Bandung,New,32
2021-10-30,SMB_Loan,Bandung,New,25
2021-10-31,SMB_Loan,Bandung,New,23
2021-11-01,SMB_Loan,Bandung,New,35
2021-11-02,SMB_Loan,Bandung,New,41
2021-11-03,SMB_Loan,Bandung,New,32
2021-11-04,SMB_Loan,Bandung,New,42
2021-11-05,SMB_Loan,Bandung,New,36
2021-11-06,SMB_Loan,Bandung,New,22
2021-11-07,SMB_Loan,Bandung,New,23
2021-11-08,SMB_Loan,Bandung,New,43
2021-11-09,SMB_Loan,Bandung,New,36
2021-11-10,SMB_Loan,Bandung,New,30
2021-11-11,SMB_Loan,Bandung,New,29
2021-11-12,SMB_Loan,Bandung,New,37
2021-11-13,SMB_Loan,Bandung,New,30
2021-11-14,SMB_Loan,Bandung,New,23
2021-11-15,SMB_Loan,Bandung,New,47
2021-11-16,SMB_Loan,Bandung,New,39
2021-11-17,SMB_Loan,Bandung,New,47
2021-11-18,SMB_Loan,Bandung,New,39
2021-11-19,SMB_Loan,Bandung,New,34
2021-11-20,SMB_Loan,Bandung,New,25
2021-11-21,SMB_Loan,Bandung,New,26
2021-11-22,SMB_Loan,Bandung,New,43
2021-11-23,SMB_Loan,Bandung,New,50
2021-11-24,SMB_Loan,Bandung,New,48
2021-11-25,SMB_Loan,Bandung,New,51
2021-11-26,SMB_Loan,Bandung,New,49
2021-11-27,SMB_Loan,Bandung,New,25
2021-11-28,SMB_Loan,Bandung,New,20
2021-11-29,SMB_Loan,Bandung,New,42
2021-11-30,SMB_Loan,Bandung,New,49
2021-12-01,SMB_Loan,Bandung,New,47
2021-12-02,SMB_Loan,Bandung,New,55
2021-12-03,SMB_Loan,Bandung,New,51
2021-12-04,SMB_Loan,Bandung,New,29
2021-12-05,SMB_Loan,Bandung,New,28
2021-12-06,SMB_Loan,Bandung,New,44
2021-12-07,SMB_Loan,Bandung,New,52
2021-12-08,SMB_Loan,Bandung,New,48
2021-12-09,SMB_Loan,Bandung,New,41
2021-12-10,SMB_Loan,Bandung,New,52
2021-12-11,SMB_Loan,Bandung,New,21
2021-12-12,SMB_Loan,Bandung,New,26
2021-12-13,SMB_Loan,Bandung,New,45
2021-12-14,SMB_Loan,Bandung,New,44
2021-12-15,SMB_Loan,Bandung,New,45
2021-12-16,SMB_Loan,Bandung,New,50
2021-12-17,SMB_Loan,Bandung,New,44
2021-12-18,SMB_Loan,Bandung,New,30
2021-12-19,SMB_Loan,Bandung,New,29
2021-12-20,SMB_Loan,Bandung,New,49
2021-12-21,SMB_Loan,Bandung,New,55
2021-12-22,SMB_Loan,Bandung,New,46
2021-12-23,SMB_Loan,Bandung,New,38
2021-12-24,SMB_Loan,Bandung,New,53
2021-12-25,SMB_Loan,Bandung,New,29
2021-12-26,SMB_Loan,Bandung,New,32
2021-12-27,SMB_Loan,Bandung,New,34
2021-12-28,SMB_Loan,Bandung,New,49
2021-12-29,SMB_Loan,Bandung,New,52
